RespondentID,celebtrate_thanksgiving,main_dish,main_dish_other,main_dish_cooking_method,main_dish_cooking_method_other,type_stuffing_or_dressing,type_stuffing_or_dressing_other,type_cranberry_sauce,type_cranberry_sauce_other,gravy,side_brussel_sprouts,side_carrots,side_cauliflower,side_corn,side_cornbread,side_fruit_salad,side_green_beans,side_mac_and_cheese,side_mashed_potato,side_rolls_biscuits,side_squash,side_vegetable_salad,side_yams,side_other,pie_apple,pie_buttermilk,pie_cherry,pie_chocolate,pie_coconut_cream,pie_key_lime,pie_peach,pie_pecan,pie_pumpkin,pie_sweet_potato,pie_none,pie_other,dessert_apple_cobbler,desser_blondies,dessert_brownies,desser_carrot_cake,dessert_cheesecake,dessert_cookies,dessert_fudge,dessert_ice_cream,dessert_peach_cobbler,dessert_none,dessert_other,pray_before_after_meal,distance_traveled,watch_macys_parade,kids_table_age_cutoff,meet_hometown_friends,friendsgiving,shop_black_Friday,work_retail,work_black_Friday,residential_type,age,gender,household_income,US_region
4336832129,Yes,Chicken,,Roasted,,Bread-based,,Homemade,,No,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,Yes,Thanksgiving is out of town and far away--I have to drive several hours or fly,0,14,Yes,Yes,Yes,No,,Urban,30 - 44,Female,"$0 to $9,999",
4336832951,Yes,Turkey,,Roasted,,Bread-based,,Canned,,Yes,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,Yes,Thanksgiving is out of town but not too far--it's a drive of a few hours or less,1,12,No,No,No,No,,Suburban,60+,Male,"$100,000 to $124,999",East South Central
4336833478,Yes,Turkey,,Baked,,Bread-based,,Canned,,Yes,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,1,0,Yes,Thanksgiving is local--it will take place in the town I live in,1,10 or younger,Yes,Yes,No,No,,Suburban,30 - 44,Male,"$25,000 to $49,999",South Atlantic
4336834473,Yes,Turkey,,Baked,,Rice-based,,Canned,,Yes,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,1,0,0,0,Yes,Thanksgiving is happening at my home--I won't travel at all,1,10 or younger,No,No,No,No,,Urban,45 - 59,Male,"$25,000 to $49,999",South Atlantic
4336834730,Yes,Turkey,,Baked,,Bread-based,,Homemade,,Yes,0,1,0,0,0,0,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,Yes,Thanksgiving is local--it will take place in the town I live in,1,16,Yes,No,Yes,No,,Suburban,45 - 59,Female,"$50,000 to $74,999",New England
4336835004,Yes,Ham/Pork,,Baked,,Bread-based,,Homemade,,Yes,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,1,0,1,0,0,0,0,0,0,No,Thanksgiving is out of town but not too far--it's a drive of a few hours or less,0,16,No,No,No,No,,Suburban,18 - 29,Female,"$100,000 to $124,999",West North Central
4336836078,Yes,Turkey,,Roasted,,Bread-based,,Canned,,Yes,0,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,peanut butter,0,0,0,0,0,1,0,0,0,0,0,Yes,Thanksgiving is happening at my home--I won't travel at all,1,10 or younger,Yes,No,No,No,,Suburban,45 - 59,Female,"$200,000 and up",East South Central
4336836328,Yes,Turkey,,Roasted,,Bread-based,,Canned,,Yes,0,1,0,1,1,1,1,1,1,1,0,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"PUMPKIN PIE, OF COURSE",Yes,Thanksgiving is happening at my home--I won't travel at all,0,14,No,No,No,No,,Urban,30 - 44,Male,"$25,000 to $49,999",
4336837306,Yes,Turkey,,Baked,,Bread-based,,Canned,,Yes,1,0,0,0,0,0,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,No,Thanksgiving is happening at my home--I won't travel at all,0,10 or younger,Yes,Yes,Yes,Yes,No,Urban,30 - 44,Female,Prefer not to answer,East North Central
4336837943,Yes,Turkey,,Roasted,,Bread-based,,Canned,,Yes,0,0,1,1,0,0,1,0,1,1,0,0,1,broccoli,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,pumpkin pie,Yes,Thanksgiving is happening at my home--I won't travel at all,1,10 or younger,No,No,Yes,No,,Suburban,30 - 44,Female,"$50,000 to $74,999",East North Central
4336838317,Yes,Turkey,,Baked,,Bread-based,,Canned,,Yes,0,0,0,0,0,0,1,1,0,1,0,0,1,Kale and Colored Greens,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,Yes,Thanksgiving is happening at my home--I won't travel at all,1,10 or younger,No,Yes,No,No,,Suburban,30 - 44,Female,"$75,000 to $99,999",East North Central
4336838630,Yes,Turkey,,Other (please specify),Grilled,Bread-based,,None,,Yes,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,No,Thanksgiving is happening at my home--I won't travel at all,0,21 or older,No,No,No,No,,Rural,45 - 59,Female,"$200,000 and up",South Atlantic
4336838632,Yes,Turkey,,Roasted,,Bread-based,,Canned,,Yes,0,0,0,0,0,0,1,0,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,No,Thanksgiving is out of town but not too far--it's a drive of a few hours or less,1,10 or younger,No,No,No,No,,Suburban,45 - 59,Female,"$100,000 to $124,999",South Atlantic
4336839687,Yes,Turkey,,Baked,,Bread-based,,Canned,,Yes,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Yes,Thanksgiving is happening at my home--I won't travel at all,1,11,Yes,No,No,No,,Rural,60+,Male,"$100,000 to $124,999",East North Central
4336840612,Yes,Turkey,,Baked,,Bread-based,,Canned,,Yes,1,1,0,1,0,0,1,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,PIES,Yes,Thanksgiving is happening at my home--I won't travel at all,1,10 or younger,Yes,No,Yes,No,,Urban,18 - 29,Female,"$10,000 to $24,999",South Atlantic
4336840954,Yes,Turkey,,Baked,,Bread-based,,Homemade,,Yes,1,1,0,1,0,1,0,1,1,1,1,1,1,Roasted root vegetables,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,Yes,Thanksgiving is happening at my home--I won't travel at all,1,21 or older,No,Yes,No,No,,Suburban,60+,Female,"$75,000 to $99,999",South Atlantic
4336841484,Yes,Turkey,,Roasted,,Bread-based,,Homemade,,Yes,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Yes,Thanksgiving is out of town but not too far--it's a drive of a few hours or less,0,10 or younger,No,No,No,No,,Suburban,60+,Female,"$175,000 to $199,999",East North Central
4336841567,Yes,Other (please specify),Both turkey and a vegetarian nut loaf,Baked,,Other (please specify),Either bread-based or none ,Homemade,,Yes,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Chocolate Oreo pudding cake,No,Thanksgiving is happening at my home--I won't travel at all,1,21 or older,Yes,No,No,No,,Urban,30 - 44,Male,"$100,000 to $124,999",East North Central
4336843665,Yes,Turkey,,Baked,,Bread-based,,Canned,,Yes,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,No,Thanksgiving is happening at my home--I won't travel at all,1,10 or younger,No,No,No,No,,Urban,45 - 59,Female,"$125,000 to $149,999",West North Central
4336844557,Yes,Turkey,,Baked,,Bread-based,,Canned,,Yes,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,German Chocolate cake,No,Thanksgiving is local--it will take place in the town I live in,1,10 or younger,No,No,No,No,,Urban,60+,Female,"$25,000 to $49,999",East South Central
4336847523,Yes,Turkey,,Roasted,,Rice-based,,Homemade,,Yes,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,No,Thanksgiving is local--it will take place in the town I live in,0,10 or younger,Yes,No,Yes,Yes,No,Suburban,30 - 44,Male,"$75,000 to $99,999",Middle Atlantic
4336847881,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45 - 59,Female,"$10,000 to $24,999",East South Central
4336848038,Yes,Turkey,,Roasted,,Bread-based,,Homemade,,Yes,1,0,0,1,1,0,1,0,1,1,1,0,1,asparagus,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,No,Thanksgiving is happening at my home--I won't travel at all,1,10 or younger,No,Yes,No,No,,Suburban,30 - 44,Female,"$100,000 to $124,999",Middle Atlantic
4336851260,Yes,Turkey,,Roasted,,Bread-based,,Homemade,,Yes,0,0,0,1,1,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Yes,Thanksgiving is out of town but not too far--it's a drive of a few hours or less,1,16,Yes,Yes,Yes,No,,Suburban,18 - 29,Female,"$150,000 to $174,999",West South Central
4336851292,Yes,Turkey,,Roasted,,Bread-based,,Canned,,Yes,0,1,1,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,No,Thanksgiving is out of town but not too far--it's a drive of a few hours or less,1,16,No,No,Yes,No,,Suburban,45 - 59,Female,"$50,000 to $74,999",Middle Atlantic
4336852020,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18 - 29,Male,"$50,000 to $74,999",West South Central
4336853880,Yes,Turkey,,Baked,,Bread-based,,Canned,,Yes,0,0,0,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,Pecan ,0,0,1,0,0,0,0,0,0,0,0,Yes,Thanksgiving is local--it will take place in the town I live in,0,13,No,Yes,No,No,,Rural,45 - 59,Female,Prefer not to answer,South Atlantic
4336855177,Yes,Turkey,,Baked,,Bread-based,,Canned,,Yes,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Yes,Thanksgiving is local--it will take place in the town I live in,1,12,No,No,No,No,,Rural,60+,Female,"$50,000 to $74,999",South Atlantic
4336856298,Yes,Turkey,,Other (please specify),on the grill,Bread-based,,Canned,,Yes,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Yes,Thanksgiving is happening at my home--I won't travel at all,0,10 or younger,No,No,No,No,,Suburban,60+,Male,Prefer not to answer,West North Central
4336857362,Yes,Turkey,,Roasted,,Bread-based,,Homemade,,Yes,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,pies,Yes,Thanksgiving is happening at my home--I won't travel at all,1,10 or younger,No,No,No,No,,Rural,45 - 59,Female,Prefer not to answer,New England
4336857530,Yes,Turkey,,Roasted,,None,,Other (please specify),cdsb,No,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,No,Thanksgiving is happening at my home--I won't travel at all,0,11,No,No,No,No,,Rural,30 - 44,Female,Prefer not to answer,East North Central
4336857693,Yes,Ham/Pork,,Baked,,None,,Canned,,Yes,0,1,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,Yes,Thanksgiving is happening at my home--I won't travel at all,0,10 or younger,No,No,No,No,,Suburban,45 - 59,Female,"$150,000 to $174,999",South Atlantic
4336860029,Yes,Chicken,,Roasted,,Rice-based,,Homemade,,Yes,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,1,0,Yes,Thanksgiving is local--it will take place in the town I live in,0,21 or older,Yes,Yes,No,No,,Rural,18 - 29,Male,"$10,000 to $24,999",
4336860498,Yes,Turkey,,Roasted,,Bread-based,,Other (please specify),Cranberry Salad,Yes,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Yes,Thanksgiving is out of town but not too far--it's a drive of a few hours or less,1,10 or younger,Yes,No,No,No,,Rural,60+,Male,"$25,000 to $49,999",South Atlantic
4336860680,Yes,Turkey,,Roasted,,Bread-based,,Homemade,,Yes,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,Pumpkin pie,No,Thanksgiving is happening at my home--I won't travel at all,0,10 or younger,No,No,No,No,,Suburban,60+,Female,"$75,000 to $99,999",East North Central
4336861435,Yes,Turkey,,Baked,,Bread-based,,Homemade,,Yes,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,No,Thanksgiving is out of town and far away--I have to drive several hours or fly,0,10 or younger,Yes,Yes,No,No,,Suburban,60+,Female,"$200,000 and up",Middle Atlantic
4336861802,Yes,Turkey,,Baked,,Bread-based,,Canned,,Yes,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,Yes,Thanksgiving is out of town but not too far--it's a drive of a few hours or less,1,10 or younger,Yes,No,Yes,No,,Urban,18 - 29,Female,"$25,000 to $49,999",South Atlantic
4336863649,Yes,Turkey,,Roasted,,Bread-based,,Canned,,Yes,0,1,0,1,0,0,1,0,1,1,1,0,1,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,Yes,Thanksgiving is happening at my home--I won't travel at all,1,15,No,No,No,No,,Suburban,45 - 59,Female,"$100,000 to $124,999",Middle Atlantic
4336866361,Yes,Turkey,,Baked,,Bread-based,,None,,Yes,0,1,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,No,Thanksgiving is happening at my home--I won't travel at all,0,10 or younger,No,No,No,Yes,Yes,Suburban,18 - 29,Female,"$25,000 to $49,999",Middle Atlantic
4336867715,Yes,Turkey,,Roasted,,Bread-based,,Homemade,,Yes,0,0,0,0,0,0,1,0,1,1,0,0,1,creamed onions,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,pies,Yes,Thanksgiving is happening at my home--I won't travel at all,0,10 or younger,Yes,Yes,No,No,,Urban,45 - 59,Female,"$25,000 to $49,999",East South Central
4336867797,Yes,Turkey,,Roasted,,Bread-based,,None,,Yes,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Chess,1,0,0,0,0,0,0,0,0,1,0,No,Thanksgiving is happening at my home--I won't travel at all,1,10 or younger,No,No,No,No,,Rural,45 - 59,Female,"$100,000 to $124,999",East North Central
4336867812,Yes,Turkey,,Roasted,,Bread-based,,Homemade,,Yes,0,1,0,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,1,0,0,1,1,1,1,0,0,Yes,Thanksgiving is out of town but not too far--it's a drive of a few hours or less,0,11,Yes,No,No,No,,Urban,30 - 44,Male,"$25,000 to $49,999",Middle Atlantic
4336868990,Yes,Turkey,,Baked,,Bread-based,,Other (please specify),wine,Yes,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Yes,Thanksgiving is out of town but not too far--it's a drive of a few hours or less,0,10 or younger,Yes,Yes,Yes,No,,Suburban,18 - 29,Female,"$25,000 to $49,999",East North Central
4336869926,Yes,Turkey,,Baked,,Bread-based,,Canned,,Yes,0,0,0,1,0,0,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,Yes,Thanksgiving is local--it will take place in the town I live in,0,13,No,No,No,No,,Urban,30 - 44,Female,"$10,000 to $24,999",East North Central
4336870006,Yes,Turkey,,Roasted,,Bread-based,,Homemade,,Yes,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,1,0,0,Yes,Thanksgiving is happening at my home--I won't travel at all,0,10 or younger,Yes,Yes,Yes,No,,Rural,45 - 59,Female,"$200,000 and up",West South Central
4336870370,Yes,Turkey,,Roasted,,Bread-based,,Canned,,Yes,0,0,0,0,0,0,1,0,1,1,0,0,0,Rice,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,Yes,Thanksgiving is happening at my home--I won't travel at all,1,10 or younger,No,No,No,No,,Suburban,60+,Female,"$75,000 to $99,999",South Atlantic
4336870813,Yes,Turkey,,Baked,,Bread-based,,Canned,,Yes,0,1,0,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,Yes,Thanksgiving is happening at my home--I won't travel at all,1,10 or younger,Yes,No,Yes,No,,Suburban,18 - 29,Female,"$50,000 to $74,999",South Atlantic
4336871204,Yes,Other (please specify),Chicken Dressing,Baked,,Bread-based,,Canned,,Yes,0,0,0,1,1,1,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,Yes,Thanksgiving is out of town but not too far--it's a drive of a few hours or less,0,21 or older,Yes,Yes,Yes,No,,Urban,45 - 59,Female,"$10,000 to $24,999",East South Central
4336871606,Yes,Turkey,,Roasted,,Bread-based,,Homemade,,Yes,0,1,0,0,1,0,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,No,Thanksgiving is happening at my home--I won't travel at all,1,10 or younger,No,No,Yes,Yes,Yes,Suburban,30 - 44,Female,"$0 to $9,999",Middle Atlantic
4336874265,Yes,Turkey,,Baked,,Bread-based,,Canned,,Yes,0,0,0,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,No,Thanksgiving is out of town but not too far--it's a drive of a few hours or less,0,10 or younger,No,No,No,No,,Rural,60+,Male,"$50,000 to $74,999",East North Central
4336874555,Yes,Turkey,,Roasted,,Other (please specify),cornbread,Homemade,,No,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,No,Thanksgiving is happening at my home--I won't travel at all,1,21 or older,Yes,No,No,No,,Urban,45 - 59,Female,"$100,000 to $124,999",Middle Atlantic
4336875194,Yes,Turkey,,Baked,,Bread-based,,Homemade,,Yes,0,0,0,0,0,0,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,blueberry,0,0,0,0,0,0,0,0,0,1,0,Yes,Thanksgiving is local--it will take place in the town I live in,0,10 or younger,Yes,No,No,No,,Suburban,60+,Female,Prefer not to answer,West North Central
4336876402,Yes,Turkey,,Roasted,,Bread-based,,Homemade,,No,0,0,1,1,0,1,1,0,1,1,1,1,1,Peas,1,1,1,1,1,0,0,1,1,0,0,Mincemeat ,0,0,0,0,1,1,1,0,0,0,0,Yes,Thanksgiving is out of town and far away--I have to drive several hours or fly,1,10 or younger,No,No,No,No,,Rural,45 - 59,Female,"$125,000 to $149,999",South Atlantic
4336876457,Yes,Turkey,,Roasted,,Bread-based,,Canned,,Yes,0,1,0,1,1,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,Yes,Thanksgiving is local--it will take place in the town I live in,0,10 or younger,No,No,No,No,,Rural,45 - 59,Female,"$10,000 to $24,999",South Atlantic
4336876529,Yes,Turkey,,Roasted,,Bread-based,,Canned,,Yes,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Yes,Thanksgiving is happening at my home--I won't travel at all,1,10 or younger,Yes,Yes,No,No,,Rural,30 - 44,Female,"$75,000 to $99,999",East North Central
4336876798,Yes,Turkey,,Other (please specify),Smoked,Bread-based,,Canned,,Yes,0,0,0,0,0,0,0,0,0,1,0,0,1,Green beans with almonds & brocolli rice casserole,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,pie-spple & pecan,No,Thanksgiving is local--it will take place in the town I live in,0,10 or younger,Yes,No,Yes,No,,Suburban,60+,Female,"$25,000 to $49,999",South Atlantic
4336878183,Yes,Turkey,,Roasted,,Bread-based,,None,,Yes,0,0,0,1,0,0,1,0,1,1,0,0,0,broccoli,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,No,Thanksgiving is happening at my home--I won't travel at all,1,10 or younger,No,No,Yes,No,,Rural,45 - 59,Male,Prefer not to answer,East South Central
4336878978,Yes,Turkey,,Baked,,Bread-based,,Homemade,,Yes,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,ethnic desserts,Yes,Thanksgiving is local--it will take place in the town I live in,0,10 or younger,No,No,Yes,No,,Suburban,18 - 29,Female,Prefer not to answer,Middle Atlantic
4336879316,Yes,Turkey,,Baked,,Bread-based,,Canned,,Yes,0,0,0,1,0,0,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Yes,Thanksgiving is happening at my home--I won't travel at all,1,14,Yes,No,No,No,,Suburban,45 - 59,Female,"$25,000 to $49,999",South Atlantic
4336879579,Yes,Turkey,,Baked,,Bread-based,,Canned,,Yes,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,Yes,Thanksgiving is out of town but not too far--it's a drive of a few hours or less,1,10 or younger,No,No,No,No,,Suburban,18 - 29,Male,"$75,000 to $99,999",East North Central
4336879592,Yes,Turkey,,Roasted,,Bread-based,,None,,Yes,0,0,0,1,0,0,0,0,1,1,0,0,0,cheesy potatos,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,No,Thanksgiving is happening at my home--I won't travel at all,0,10 or younger,No,No,No,No,,Rural,18 - 29,Female,"$10,000 to $24,999",East North Central
4336879968,Yes,Turkey,,Baked,,Bread-based,,Canned,,Yes,0,1,0,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,Yes,Thanksgiving is local--it will take place in the town I live in,1,10 or younger,No,Yes,Yes,Yes,Yes,Rural,30 - 44,Female,"$100,000 to $124,999",South Atlantic
4336880828,Yes,Turkey,,Baked,,Bread-based,,Homemade,,Yes,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,Yes,Thanksgiving is local--it will take place in the town I live in,1,10 or younger,Yes,No,Yes,No,,Urban,30 - 44,Male,"$25,000 to $49,999",
4336881198,Yes,Turkey,,Roasted,,Bread-based,,None,,Yes,0,0,0,1,0,0,1,0,1,1,1,0,1,Stuffing,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,Yes,Thanksgiving is local--it will take place in the town I live in,1,15,Yes,No,Yes,No,,Suburban,45 - 59,Female,Prefer not to answer,South Atlantic
4336881221,Yes,Turkey,,Roasted,,Bread-based,,Homemade,,Yes,1,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,No,Thanksgiving is out of town but not too far--it's a drive of a few hours or less,1,12,No,No,No,No,,Suburban,45 - 59,Male,"$200,000 and up",East North Central
4336882230,Yes,Turkey,,Baked,,Bread-based,,Canned,,Yes,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Yes,Thanksgiving is local--it will take place in the town I live in,0,10 or younger,Yes,No,Yes,No,,Urban,30 - 44,Female,"$50,000 to $74,999",West North Central
4336883054,Yes,Turkey,,Roasted,,Bread-based,,Canned,,Yes,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Yes,Thanksgiving is happening at my home--I won't travel at all,1,14,Yes,No,No,No,,Suburban,60+,Male,"$175,000 to $199,999",East North Central
4336884019,Yes,Turkey,,Baked,,Bread-based,,Canned,,Yes,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,No,Thanksgiving is happening at my home--I won't travel at all,0,10 or younger,No,No,No,No,,Rural,60+,Male,"$200,000 and up",West North Central
4336884042,Yes,Turkey,,Baked,,Bread-based,,None,,Yes,0,1,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,No,Thanksgiving is happening at my home--I won't travel at all,1,16,No,No,Yes,No,,Rural,45 - 59,Male,"$100,000 to $124,999",South Atlantic
4336885693,Yes,Turkey,,Roasted,,Bread-based,,Homemade,,Yes,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Yes,Thanksgiving is happening at my home--I won't travel at all,0,10 or younger,No,No,No,No,,Suburban,45 - 59,Female,"$50,000 to $74,999",South Atlantic
4336885748,Yes,Turkey,,Roasted,,Bread-based,,Homemade,,Yes,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,No,Thanksgiving is happening at my home--I won't travel at all,1,12,No,No,No,No,,Urban,60+,Female,"$25,000 to $49,999",East North Central
4336887807,Yes,Turkey,,Roasted,,Bread-based,,None,,Yes,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Yes,Thanksgiving is local--it will take place in the town I live in,0,14,No,No,Yes,Yes,Yes,Suburban,45 - 59,Female,"$25,000 to $49,999",West North Central
