Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Guyana,GUY,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,,,,,,,,,,,13431.8966,10682.1091,12405.8537,11423.3765,12151.6933,13813.4631,14699.7626,13126.5388,14632.3783,14790.0316,15663.8534,16290.1316,16482.0828,16857.6597,15361.5372,15101.1673,15612.526,17613.7839,15605.2843,15417.4149,16735.4609,16507.5378,17371.6248,18525.3771,15223.2723,16107.0376,16425.0066,16419.2694,12863.528,4579.5937,4405.2298,4876.1489,5086.4668,5790.9817,4964.8907,4917.3336,4648.2197,4939.3293,5112.8356,25763.69319,5937.294211,6042.578494,6140.687252,,,,,,,
High income,HIC,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,,,,,,,,,,,13121833.63,13264009.5,13808945.47,14494614.2,14309347.26,13934393.83,14732213.32,14996431.17,15123803.56,15613742.5,15298857.04,14931852.47,14361181.07,14326484.26,14624112.64,14570122,14569329.15,14571789.62,15276069.66,15576317.04,15109408.91,15115833.12,14999305.19,15115141.39,15506791.75,15911789.75,16174171.23,16669109.08,16980318.33,17000077.25,17092458.65,17168673.81,17378899.18,17613051.39,17777040.84,17303635.66,17404306.83,17911413.31,17186875.52,16855714.37,16435446.53,17058115.4,16303148.36,,,,,,,
"Hong Kong SAR, China",HKG,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,,,,,,,,,,,10326.94763,10409.17449,10756.19853,10896.35745,12406.23728,12363.91948,14288.25497,16475.45553,17573.37246,16548.37534,17290.46658,18817.13455,20164.10355,22753.47031,24778.33757,25860.81236,29218.356,29212.81954,34969.3259,36448.702,37253.7089,40213.3517,44708.1172,47200.5892,40749.5879,40640.8644,39765.2874,37267.4252,46025.2076,48968.0358,45292.8777,46489.1249,45160.4454,47892.75,45969.3657,46413.3095,47373.1455,49054.4347,51945.7835,52038.72872,55049.40297,56946.38786,58633.51677,,,,,,,
Honduras,HND,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,,,,,,,,,,,6767.37,7399.3506,7599.6258,7866.8883,8624.2293,8969.4327,8701.2902,9581.8491,9745.7571,11571.4864,10979.457,10112.8012,12742.8396,11906.6188,12876.4963,12722.703,13325.9267,13990.4935,14503.345,13829.8944,13722.119,15438.3365,14386.6432,15373.2698,15631.6424,16822.7579,17186.9874,16118.7635,22838.192,13997.5612,21929.621,12536.9126,14868.5855,22792.4616,15006.2446,23206.9081,16686.6526,19178.5335,19785.857,19877.55577,19663.71562,20084.13622,20467.16299,,,,,,,
Heavily indebted poor countries (HIPC),HPC,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,,,,,,,,,,,2900772.185,1986040.675,2088935.678,2192326.258,1921886.4,2182868.817,2069491.881,2298680.782,2328495.34,2853087.7,2671485.778,2350935.353,2633295.863,2606610.949,2211369.305,2186661.013,2120017.888,2624040.265,2087448.533,2282973.658,2969417.824,2519967.872,3512297.107,2480793.678,2644805.848,2757070.04,2524632.694,2485297.077,4688341.281,3951646.581,3975100.339,3612964.379,3723537.466,4224119.124,3943384.07,4565483.702,4179290.331,4660282.337,4287552.843,3919664.324,4105846.553,4639234.881,4654824.494,,,,,,,
Croatia,HRV,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,,,,,,,,,,,25740.655,25722.964,26950.167,28255.897,28323.112,30711.776,29984.501,28843.891,28611.522,30839.504,27177.913,40950.583,39432.775,42472.093,44415.791,46094.194,49135.047,49218.687,43184.992,43802.366,34734.33116,26347.55991,24794.92522,24880.32833,24087.79944,24621.25356,24101.40167,26444.91278,27432.058,27203.214,27312.045,27165.0499,28301.7261,30011.8762,29691.5132,29863.54461,30290.0744,33301.0976,32938.0609,31461.0364,31172.6453,30453.51133,30421.04936,,,,,,,
Haiti,HTI,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,,,,,,,,,,,4507.6637,4635.4858,4739.7634,4750.9728,4762.0465,4776.8746,5037.0221,5170.0048,5387.2974,5488.5205,5565.3206,5279.598,5462.0889,5605.4109,5687.8374,5691.6067,5331.7617,5285.9931,5440.2986,5422.3852,5356.9867,5536.08328,5786.08946,5629.42613,5181.82321,5951.28549,6270.28747,6632.31434,6749.9525,7000.623,7179.0971,7498.5119,7616.2803,7598.8926,7871.3117,8059.9368,8169.6886,8537.2077,8462.3932,8453.147761,8545.167808,8695.42578,8835.466908,,,,,,,
Hungary,HUN,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,,,,,,,,,,,87733.157,90705.017,92174.362,98360.83,102087.795,103693.369,108311.853,113323.186,122214.556,121252.383,120487.627,120093.209,119291.03,115400.428,117357.257,115241.434,112806.429,112920.676,108640.726,105948.083,97552.24,90225.968,79814.797,79257.691,78548.093,77421.416,80713.521,78760.592,77888.806,78178.002,75482.05879,75969.172,74621.9861,76989.2295,75935.9504,75543.75689,75140.63523,72331.2477,71578.8505,65812.1371,66250.7743,64385.00405,62988.3998,,,,,,,
IBRD only,IBD,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,,,,,,,,,,,10632087.25,10199440.58,11316279.77,11176936.79,11359490.85,12035367.42,12814677,13280290.64,13576301.42,14101914.4,14326962.7,14071910.6,16271145.07,15240439.58,14502996.22,14738956.56,15610380.19,16755356.82,16200040.28,16520907.57,18085720.81,18914700.48,18747687.61,18255077.1,18464915.7,18325282.64,18698581.11,22193605.87,20403033.2,18033603.84,17772554.37,17884847.67,20012543.06,20841506.54,21579617.14,23202325.46,24800905.63,25197160.75,24140704.25,24255097.54,26575486.05,28392319.69,29162144.8,,,,,,,
IDA & IBRD total,IBT,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,,,,,,,,,,,14541370.31,13010949.77,14351285.84,14604418.59,14175749.84,15047932.06,15701933.79,16684954.13,17128145.83,18113767.22,18275901.08,17567354.63,20128940.64,19667745.16,18001670.64,18099971.84,19040253.27,20943398.92,19672251.77,19953475.58,22680066.08,23011256.96,24226632.83,22437841.26,22753928.72,22833517.53,22757842.45,26316091.3,26698125.32,23492491.27,23038445.48,22853240.19,25203985.41,26430881.69,27096722.16,29117754.83,30400674.22,31563952.64,29956424.54,29753566.53,32391347.43,34579567.62,35389478.38,,,,,,,
IDA total,IDA,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,,,,,,,,,,,3909283.056,2811509.186,3035006.074,3427481.794,2816258.985,3012564.635,2887256.787,3404663.49,3551844.416,4011852.819,3948938.38,3495444.025,3857795.569,4427305.583,3498674.428,3361015.273,3429873.074,4188042.099,3472211.489,3432568.004,4594345.267,4096556.482,5478945.217,4182764.161,4289013.017,4508234.895,4059261.337,4122485.431,6295092.124,5458887.431,5265891.11,4968392.518,5191442.35,5589375.148,5517105.02,5915429.367,5599768.597,6366791.888,5815720.292,5498468.983,5815861.38,6187247.924,6227333.572,,,,,,,
IDA blend,IDB,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,,,,,,,,,,,434268.8371,421624.8351,455912.6651,482297.3833,487940.6168,450797.8082,474122.695,500915.5729,494535.0572,564501.7977,561854.1818,526877.7571,607453.0201,577581.567,563605.6028,572675.4376,596158.0278,631934.9161,611538.047,645497.1986,773535.8239,788915.0889,846400.8727,792878.2241,806067.6335,798778.689,820704.1582,931987.1993,1077840.168,1054301.562,1029536.608,1009664.197,1063842.014,1071183.131,1014747.372,1163331.927,1092358.715,1128346.686,1127231.95,1078498.235,1093759.12,1116844.461,1127166.397,,,,,,,
Indonesia,IDN,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,,,,,,,,,,,339677.08,294004.88,733432.92,409241.71,329453.15,329119.33,482736.65,833788.53,502384.1,696521.76,714214.48,637827.33,2488671.33,1105446.85,711331.59,745108.85,1117713.93,1760930.26,813977.91,888790.51,1165113.41,2212869.12,2097491.51,1396509.98,2156232.29,1315570.67,1314060.75,5040841.3,1191187.16,668887.6,622464.65,849945.65,1720445.17,888646.15,1060213.55,1171042.59,2381293.72,772946.22,796581.92,1148285.679,744790.0241,763553.1649,780550.764,,,,,,,
IDA only,IDX,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,,,,,,,,,,,3475014.218,2389884.351,2579093.409,2945184.411,2328318.368,2561766.826,2413134.092,2903747.917,3057309.359,3447351.021,3387084.198,2968566.268,3250342.549,3849724.016,2935068.825,2788339.836,2833715.046,3556107.183,2860673.442,2787070.805,3820809.443,3307641.393,4632544.344,3389885.937,3482945.384,3709456.206,3238557.179,3190498.232,5217251.956,4404585.869,4236354.502,3958728.321,4127600.336,4518192.017,4502357.647,4752097.44,4507409.881,5238445.203,4688488.343,4419970.749,4722102.259,5070403.463,5100167.176,,,,,,,
Isle of Man,IMN,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,,,,,,,,,,,746498.11,754018.475,767242.36,773571.615,796885.36,827298.045,852598.24,871680.045,875174.32,905452.595,929414.77,979738.35,1011305.49,1059291.57,1117754.1,1140356.79,1199500.61,1202058.62,1305250.63,1365390.78,1387371.82,1443266.28,1486420.6,1521727.9,1581028.22,1651503.01,1708836.97,1761537.39,1768965,1956039,1885189,1875600.85,1917294.66,1976449.15,2090334.85,2117460.59,2232760.11,2382011.76,2438714.28,2594639.917,2771456.756,2828845.829,3002894.928,,,,,,,
Not classified,INX,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,,,,,,,,,,,47233.244,50207.9495,50087.418,50501.4748,53311.1718,51752.3778,52172.4386,54543.7096,54749.4886,59352.582,58358.935,57799.276,57699.221,57858.915,58131.826,59638.734,60934.309,60915.351,61748.223,63305.303,65583.192,65980.203,65914.962,66338.242,67790.031,68374.024,70151.949,71594.306,65387.423,66633.5938,68143.29,70153.998,69094.68519,68872.5353,68770.04183,70080.71247,71503.3484,70033.0319,70132.71958,65613.07057,65591.24598,61268.10237,62433.01389,,,,,,,
"Iran, Islamic Rep.",IRN,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,,,,,,,,,,,141820.332,150900.254,167062.928,194611.585,204615.776,202141.476,226348.26,232841.431,224791.651,199911.761,167342.007,163748.83,200503.84,219858.696,211380.013,222482.77,212413.38,213485.583,223541.278,240347.697,283712.886,309948.399,328777.884,328038.417,363853.514,370387.944,385888.414,402922.917,410530.568,425640.487,448089.454,460783.884,483378.505,516232.685,552318.804,576650.654,619914.466,650956.813,,,,,,,,,,,,
Iraq,IRQ,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,,,,,,,,,,,51298.7594,57101.4776,56661.6978,61280.4881,63205.9827,67796.1277,79857.7963,74972.443,81021.097,100553.343,91587.97,66669.934,73322.719,72391.637,78746.497,87989.232,93954.166,92806.644,99336.417,106551.332,99866.44,70211.023,79840.903,96576.367,106658.004,107285.105,98175.476,103253.907,106026.108,110878.99,124402.47,132843.676,128686.157,107790.878,125423.582,124611.697,129502.484,130078.493,137871.117,138423.7691,146903.7332,151457.0601,155529.505,,,,,,,
Iceland,ISL,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,,,,,,,,,,,3109.3799,4121.829,5309.7154,6875.2491,7680.9842,8315.576,9287.5638,10319.6598,11326.2378,12264.0268,12924.0069,13733.0487,14252.2031,15193.9884,16365.9038,17055.4951,17970.845,18913.1086,19956.8502,20918.6128,21761.01853,21712.5972,20807.9459,20893.579,20984.0892,20878.6768,21181.6131,21089.4536,3585.2155,3657.9434,4122.3355,3830.9156,3963.3871,3941.8621,4023.2683,3980.6272,4230.9316,4449.1071,5043.3159,5144.288711,5390.984736,5530.257435,5514.853992,,,,,,,
Israel,ISR,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,,,,,,,,,,,17255.7912,17423.1433,18338.8844,19569.987,20110.2957,21199.3102,20991.795,21894.5797,23195.8502,23640.5637,23572.128,24505.3025,25737.6764,26634.9113,27698.1996,29481.1308,32012.933,32501.8888,36863.0489,38388.3811,39609.3299,40313.9671,42952.5358,46736.9554,50063.7458,53255.1994,56520.4864,58641.0529,59555.1553,60998.6856,65619.38984,65879.0624,69487.8009,71533.77838,70576.27465,71353.03175,73591.54212,77128.57252,75238.54546,75026.03528,79072.43566,81703.91311,84044.43441,,,,,,,
Italy,ITA,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,,,,,,,,,,,388249.306,398701.797,416781.6244,442434.685,444569.749,425696.331,454591.3069,446956.652,457629.696,475665.266,477727.329,466863.848,456718.484,451604.575,460419.075,462915.588,464970.255,470135.089,497868,517577.285,508764.943,506084.173,504110.294,496267.322,493411.783,518470.761,507338.856,508373.858,519046.022,521472.006,547349.86,543360.171,550782.069,564951.183,562794.853,564114.951,563324.943,547383.143,529283.803,480698.2231,489460.1327,482619.0375,482634.0003,,,,,,,
Jamaica,JAM,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,,,,,,,,,,,7210.3984,7218.1041,7832.3233,9812.8877,9585.1143,9140.5232,7832.7393,8426.8527,,8601.1335,,8081.9637,7124.8654,7225.7731,7049.8807,6408.9541,6233.0791,6286.058,6832.8877,8263.0162,9319.21737,9371.5824,10249.7128,10465.9562,10521.7448,10886.3338,11247.785,11457.9309,11874.5802,12168.2626,12364.4322,12249.8631,12392.1182,12959.0415,13419.4675,13314.8946,14549.9645,15423.5468,13912.5571,13884.09722,14581.6781,15053.50546,15474.32041,,,,,,,
Jordan,JOR,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,,,,,,,,,,,2090.95161,2157.92587,2463.89713,2697.9562,2817.72326,3082.61473,3550.34049,3700.00084,4332.81843,4550.17732,5534.82824,6602.3977,7369.2457,8202.0766,9173.6655,9644.5633,10225.5392,10641.4863,10626.6256,10833.7517,11599.31658,11892.66255,13938.77676,14432.90871,15032.0313,15834.0643,16405.7396,16830.7854,17159.4152,17135.0775,17799.0188,17657.3513,18834.63186,18728.0081,20882.0096,22339.7323,22823.0797,23900.584,24469.11527,24315.64734,25590.04964,26440.77353,27198.59451,,,,,,,
Japan,JPN,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,,,,,,,,,,,941132.584,960481.941,1009126.08,1127133.34,1124069.401,1067710.651,1101910.151,1133256.77,1131050.16,1159212.2,1136091.34,1105577.59,1063683.99,1070491.43,1137483.61,1112813.49,1111249.55,1111018.94,1186749.6,1216856.651,1304676.03,1318933.78,1330643.26,1333072.7,1385835.23,1421640.91,1424112.7,1414397.05,1371363.01,1399008.939,1406194.588,1387952.208,1422453.194,1428102.126,1427399.203,1439905.158,1425898.63,1461356.118,1385164.839,1290243.648,1350427.913,1396767.261,1478858.881,,,,,,,
Kazakhstan,KAZ,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,,,,,,,,,,,186230.159,183204.846,219119.677,209996.073,214080.499,207044.828,229747.655,221842.679,226525.898,217979.155,219643.092,206127.432,207431.911,204172.375,213576.252,212825.196,225630.673,233680.27,240415.311,241646.268,372290.9362,362868.415,366068.723,326956.867,288847.538,247266.945,272328.5,207305.66,218453.239,182819.098,207395.42,223606.92,285884.292,256799.005,285197.38,291641.047,324812.472,315840.136,330512.052,287801.126,347356.0816,350475.7349,366502.1973,,,,,,,
Kenya,KEN,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,,,,,,,,,,,21917.286,22376.806,23210.036,23833.311,24133.127,24663.136,25292.084,26147.382,27781.04,29484.455,28468.693,28404.277,29812.384,31668.235,33170.182,33349.257,34675.608,34921.399,36807.31,38381.069,38943.126,38141.052,39012.029,39846.354,41268.314,41798.476,41134.09,41235.589,66595.01,46998.103,46237.25,44415.733,43784.866,46308.659,46544.163,48661.628,50017.915,53054.236,53277.032,52547.68004,52675.10235,53513.99238,54302.09561,,,,,,,
Kyrgyz Republic,KGZ,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,,,,,,,,,,,15173.6805,15407.791,17150.5211,17239.2997,17793.07982,17448.25252,17839.2328,17633.9946,18027.01412,17815.13532,18904.72862,17020.0065,15864.9806,14414.48652,13563.6558,13638.2389,14220.5455,14655.7436,16896.3839,16108.9077,33283.18809,30183.3567,22014.0663,17742.7522,13406.1932,10488.6816,12527.7409,11417.8648,11119.9075,9840.1165,9973.9558,8996.7479,10365.5904,10992.9099,11243.6025,10852.4673,10680.9086,11464.2627,11873.2617,13218.81078,13008.5431,13853.67452,13794.74124,,,,,,,
Cambodia,KHM,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,,,,,,,,,,,23775.9907,18829.4337,16481.2145,14356.4855,10235.1132,11354.8719,10882.4368,11996.9144,12491.2788,10177.7209,14639.7772,13478.0248,15560.9342,19973.897,13206.6839,15202.395,16324.804,17290.761,18352.638,17245.8924,19521.916,18192.216,20825.936,20024.625,17755.656,20790.181,19023.223,19550.569,125316.384,54731.98,42118.313,63995.784,108594.633,105986.662,178379.097,101252.49,102119.769,197112.044,120478.859,87674.94679,126272.1976,126838.7599,127399.5869,,,,,,,
Kiribati,KIR,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,,,,,,,,,,,,,,,,,,,,,30.0258228,55.381054,38.7182938,40.576571,33.8164,39.1389702,34.0849654,34.658537,40.669831,39.287644,39.7799279,44.2063472,40.9590299,41.2235548,39.4362545,40.1591934,42.230296,43.715237,39.106336,40.423539,42.698831,43.93295,44.793808,44.635066,46.230684,,,51.375821,,52.69911695,,,,,,,,,,
St. Kitts and Nevis,KNA,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,,,,,,,,,,,64.772524,63.484853,75.852639,75.517695,71.398794,87.731548,80.741418,85.48424,82.05029,76.384685,77.950535,122.381819,136.274564,137.265094,135.050768,108.612379,100.696142,100.985862,109.464582,102.937734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Korea, Rep.",KOR,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,,,,,,,,,,,88641.352,89248.78,91340.252,107014.039,112906.55,120964.237,130213.924,144910.923,155967.54,172533.275,175229.771,181587.53,180766.923,192747.731,208165.762,215092.052,224294.641,225840.175,258382.665,270117.802,300501.326,328691.416,354614.82,385035.318,418012.512,453629.667,487344.746,513934.866,450493.845,489986.3208,512819.936,522374.159,534839.283,546211.1138,562450.9571,561372.5433,565697.2007,575558.3818,594982.1988,594493.2022,628838.7211,650085.5349,668989.6514,,,,,,,
Kuwait,KWT,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,,,,,,,,,,,68097.3281,71418.7885,73477.7018,66638.3624,54816.6481,46479.1125,45134.6952,42959.4875,47514.7676,55586.6233,47113.6283,42894.2394,42788.9244,49052.5585,47360.4429,49877.0039,51377.0806,51686.5785,58923.3979,62729.4837,,47185.0815,37631.0113,46152.1963,54782.3429,57167.7332,56837.7997,59684.9071,63941.6739,65097.1525,65239.5715,63455.7221,62755.2671,74340.5263,82089.0534,91416.6572,87101.2683,86228.4561,89301.4427,88824.88178,93785.56855,96788.19422,,,,,,,,
Latin America & Caribbean (excluding high income),LAC,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,,,,,,,,,,,2374322.704,1972606.599,2229058.98,2103806.359,2234693.042,2410779.622,2668198.967,2401954.057,2664006.726,2822631.138,2953783.369,2838226.002,2963306.106,2948444.95,2694426.558,2778207.15,2902654.773,3205576.694,3016776.785,3063420.33,3269765.01,3224558.312,3329319.485,3518854.515,3106026.534,3284229.504,3388532.445,3462033.403,4276755.209,3499360.1,3014179.483,2982095.176,3330490.834,3548377.691,3947697.112,4518496.757,3571873.616,4879503.391,3516834.826,3140470.323,4823830.12,5431851.263,5504111.915,,,,,,,
Lao PDR,LAO,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,,,,,,,,,,,22771.992,15370.2654,18840.0037,26238.911,15426.5696,15168.3505,14115.7654,21517.5498,25758.286,22943.633,27499.059,24130.622,23876.742,42771.248,25080.521,21525.4955,25141.408,32707.043,25749.331,18518.9987,30128.598,26620.375,38440.377,31462.783,28147.016,31879.678,24691.465,24955.413,141736.464,143278.75,24667.954,15958.361,34783.697,20412.978,76333.64,53444.812,25073.368,70977.957,21335.613,24469.63793,38034.96363,161456.9827,161718.7374,,,,,,,
Lebanon,LBN,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,,,,,,,,,,,6392.4529,6547.0607,6999.7795,8535.2553,8470.274,7530.32318,7167.63828,6517.55809,7540.1608,8444.2514,8508.7553,8685.9173,7416.073,8449.0284,8265.2206,9252.6883,9333.1226,9340.6535,,,,9718.72493,,12647.1704,13588.25853,15558.41777,16648.2645,18223.05133,18388.3501,18215.9426,16825.6618,18142.4143,17968.86134,20293.94799,18716.22341,19431.44925,16947.8808,15102.0736,18270.36045,,,,,,,,,,,
Liberia,LBR,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,,,,,,,,,,,1688.8839,1707.83431,1794.15218,1879.81356,1934.41705,1983.62971,2071.5686,2231.29969,2259.22274,2685.62491,2826.85842,2527.39272,2417.78164,2479.64728,2341.09996,2394.25193,2219.78418,2250.44173,2464.32329,2156.44891,1752.526409,1476.78731,1443.58754,1406.24366,1385.60436,1428.10412,1491.93851,1602.40617,4980.4182,3371.3292,2076.31708,2163.9067,2047.18953,2062.90724,2311.5503,2082.70263,2475.8958,2847.6082,2863.1407,2599.798462,2758.546871,2797.370822,2833.942779,,,,,,,
Libya,LBY,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,,,,,,,,,,,70829.5514,54206.5029,44220.1655,42364.3307,32671.0875,37564.5101,43278.1874,45286.2265,46857.8958,50094.5135,53559.8016,45320.3481,49330.9319,47842.425,49232.866,47494.6463,54638.882,51156.7705,55358.7094,56625.0662,61074.1542,61081.0877,55474.6102,55551.4748,60863.3452,65215.4728,67250.6652,63411.2107,63333.0286,60164.7593,63666.8898,62555.0382,63328.5875,68226.6741,68566.5541,69931.74,71318.6748,71090.5683,74238.8201,73995.41591,77780.08973,80072.8192,82129.13395,,,,,,,
St. Lucia,LCA,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,,,,,,,,,,,140.294956,140.351242,165.771571,175.497993,162.046486,184.556156,166.115895,184.939948,167.381027,170.777872,167.928145,222.70677,258.233715,284.063426,281.584596,260.468439,244.386654,245.372487,286.778198,291.50978,278.116504,282.06453,284.79782,264.85516,312.07672,334.14584,347.69741,330.52793,,,404.93516,408.25967,412.31398,427.33425,470.33156,473.06637,493.08741,512.25312,533.67247,534.3558547,563.9158825,582.3357544,598.7659176,,,,,,,
Latin America & Caribbean,LCN,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,,,,,,,,,,,2454614.933,2058777.363,2318632.528,2185736.061,2316630.088,2492540.835,2749485.153,2481305.102,2744834.353,2907317.853,3040379.484,2928972.191,3049425.01,3031186.141,2776182.209,2857616.675,2982878.582,3287880.833,3106319.855,3158259.075,3365946.006,3321120.361,3429705.804,3622811.982,3214429.448,3397823.061,3511070.687,3592820.843,4438787.198,3668582.319,3176114.812,3147005.295,3470243.104,3722930.827,4136822.016,4714765.485,3779499.496,5097240.324,3739497.543,3362268.016,5052727.651,5667496.314,5746908.252,,,,,,,
Least developed countries: UN classification,LDC,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,,,,,,,,,,,3335411.79,2233618.923,2422534.967,2780801.326,2181218.242,2408270.068,2246082.969,2720449.18,2893201.96,3279937.605,3180581.948,2805527.751,3040891.944,3648701.294,2724129.457,2592352.328,2631619.71,3348706.62,2646972.816,2568461.66,3545639.23,3053561.455,4385059.03,3131541.424,3240259.054,3452192.543,2978262.248,2914083.734,4949463.221,4202237.462,4005539.53,3743595.855,3919295.564,4290480.143,4320816.635,4513302.818,4281562.273,5001900.047,4435628.608,4164282.934,4481469.11,4825058.038,4851932.224,,,,,,,
Low income,LIC,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,,,,,,,,,,,2162926.612,1472219.658,1536165.381,1632360.84,1435776.583,1628298.264,1522310.094,1730347.244,1759304.346,2177587.997,2005099.581,1764101.243,1998690.105,1993992.652,1709738.344,1697626.669,1629469.369,2009213.945,1618290.602,1758284.741,2270186.854,1948018.638,2704416.937,1852470.468,2021960.608,2077390.071,1878583.735,1838740.176,3492924.49,3007899.655,3106741.801,2836499.056,2905251.354,3227612.2,2956822.977,3314031.134,3322404.614,3674866.106,3417130.214,3120214.776,3264203.155,3281809.096,3298088.57,,,,,,,
Liechtenstein,LIE,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sri Lanka,LKA,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,,,,,,,,,,,16466.9003,16291.7454,16356.4685,16788.4055,17561.5279,15187.9346,15740.3174,17208.7873,18194.4489,18132.4199,18564.3671,18905.3343,18680.9363,19000.1759,19588.4486,18817.1046,18462.2401,17421.4833,18654.0486,17519.0258,18379.0014,18031.0497,19141.6427,19421.2914,20754.434,20611.1024,21681.6254,21386.1613,20556.1318,22816.5852,23282.5721,22429.201,23464.8878,24580.3804,25393.9308,27223.2922,26000.0448,27768.839,27954.9991,27826.55513,29131.29052,29822.77899,30451.82631,,,,,,,
Lower middle income,LMC,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,,,,,,,,,,,3705324.529,3243737.301,3492375.367,3832682.454,3455301.035,3546123.702,3617683.355,3955103.831,4137541.536,4262228.488,4420293.833,4240582.65,4431365.82,5102882.819,4477211.168,4423617.967,4648408.957,5089302.915,4861518.619,4757289.971,5674031.351,5469197.538,6102607.52,5590965.797,5426687.819,5691571.054,5450385.357,5595234.238,6115668.871,6018085.413,5535597.432,5437362.732,5743272.192,5929417.453,6401473.004,6550002.053,6280073.844,6912223.327,6568178.341,6653717.746,7034184.807,7986379.053,8227640.495,,,,,,,
